;_id;estado;direccion;Aeropuerto;Aestrenar;Agua;Alarma;Alcantarillado;Amoblado;Ano Construcción;Area Construcción;Ascensor;Autopista;Avenida;Balcon;Barbecue;Bodega;Cable;CasaColonial;Chimenea;Cocina;Colegio;Comercios;Concreto;Concurrida;Conserje;EdificioN;Estacionamiento;GasCentral;Generador;Gimnasio;Hospital;Iglesia;JInfantiles;Jacuzzi;Jardin;MedidorAgua;Mes Construcción;Moderno;Montania;NoAmbientes;NoBanos;NoDormitorios;NoEstacionamientos;Piscina;Playa;Reconstruido;Renovado;Residencial;Seguridad;Terraza;Terreno;Total M²;TransporteP;Trole;Turismo;Vista Panoramica;Walk;ZonaTranquila;NoAmb;NoBan;NoDorm;NoMetros;estadoTran;lat;lng;precio;price;tipoInv;tipoTran;titulo
1414;4a369d6c1ba26302b4c2cd031a1acb818c2e166c---Por Estrenar---Via Monay Baguanchi - Paccha - Cuenca, Ecuador;Por Estrenar;Via Monay Baguanchi - Paccha - Cuenca, Ecuador;0;1;1;0;1;0;2019;;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;1;0;0;573.51;573.51;1;0;0;1;0;1;0;0;0;573.51;;-2.906064;-78.953042;109000.0;109,000;Terreno;De Venta;Via Monay Baguanchi  - Paccha  -  Cuenca, Ecuador
1415;e74e8369517d34ed20c36db62f6112d26dffe9ff---Reconstruida/ Renovada---BILOXI - SUR DE QUITO - Biloxi - La Mena, Ecuador;Reconstruida/ Renovada;BILOXI - SUR DE QUITO - Biloxi - La Mena, Ecuador;0;0;0;0;0;0;2005;334.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;18;4;8;2;0;0;0;0;0;0;0;204;334.0;0;0;0;0;0;0;18;4;8;334;;-0.257301;-78.543423;108000.0;108,000;Casa;De Venta;BILOXI  - SUR DE QUITO  - Biloxi  -  La Mena, Ecuador
1416;c642e8e03d06e1bb5c5fd477c0590a67402b90a5------Manuel Cordova Galarza - Conjunto Alcazar de Cordova - El Oasis - San Antonio, Ecuador;;Manuel Cordova Galarza - Conjunto Alcazar de Cordova - El Oasis - San Antonio, Ecuador;0;0;0;0;0;0;2017;99.84;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;6;2;3;1;1;0;0;0;0;0;0;;123.69;1;0;0;0;1;0;6;2;3;123.69;;-0.023046;-78.451459;108000.0;108,000;Casa;De Venta;Manuel Cordova Galarza  - Conjunto Alcazar de Cordova  - El Oasis  -  San Antonio, Ecuador
1417;feae6e35fb91873fe0512a1f6be5b5fc096893d7---Por Estrenar---S/N Calle 13 y C7 - Calle 13 y C7 - Carmen Bajo - Llano Chico, Ecuador;Por Estrenar;S/N Calle 13 y C7 - Calle 13 y C7 - Carmen Bajo - Llano Chico, Ecuador;0;0;1;0;1;0;2021;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,971;1971.0;1;0;0;1;0;0;0;0;0;1,971;;-0.120474;-78.458079;108000.0;108,000;Terreno;De Venta;S/N Calle 13 y C7  - Calle 13 y C7  - Carmen Bajo  -  Llano Chico, Ecuador
1418;c41257afcd95b3b145fe0ad0445db7901cf48854------El Condado - Mena Del Hierro - El Condado, Ecuador;;El Condado - Mena Del Hierro - El Condado, Ecuador;0;0;1;0;1;0;2005;118.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;5;2;3;1;0;0;0;0;1;1;0;;149.0;1;0;0;0;1;0;5;2;3;149;;-0.108898;-78.507485;108000.0;108,000;Casa;De Venta;El Condado  - Mena Del Hierro  -  El Condado, Ecuador
1419;869925f474e2f7fba8b96c4645a0d9bda458c457---En Construcción / En Planos---La Merced - Los Chillos - Rumiñahui, Ecuador;En Construcción / En Planos;La Merced - Los Chillos - Rumiñahui, Ecuador;0;0;0;0;0;0;2015;385.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;2,950;2954.0;0;0;0;0;0;0;0;0;0;2,954;En Construcción / En Planos;-0.313975;-78.45117;180000.0;180,000;Quinta;De Venta;La Merced  - Los Chillos  -  Rumiñahui, Ecuador
1420;06222fee5f669bc26cd7c2c9cbc81d8491daab7e------Otavalo, Rio blanco - Otavalo, Rio Blanco - Otavalo, Ecuador;;Otavalo, Rio blanco - Otavalo, Rio Blanco - Otavalo, Ecuador;0;1;0;0;0;0;2021;;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;2100467.0;1;0;1;1;0;1;0;0;0;2,100,467;;0.252406;-78.272657;180000.0;180,000;Terreno;De Venta;Otavalo, Rio blanco  - Otavalo, Rio Blanco  -  Otavalo, Ecuador
1421;0adfecc1d8faa6386ac5278377db85fc25ae91d1------S / N S 3 D - Libertad De Pifo - Pifo, Ecuador;;S / N S 3 D - Libertad De Pifo - Pifo, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2780.0;0;0;0;0;0;0;0;0;0;2,780;;-0.001137;-0.000622;180000.0;180,000;Terreno;De Venta;S / N S 3 D  - Libertad De Pifo  -  Pifo, Ecuador
1422;46db042f699a6fe286d898d8a1cabc242a7d1b41------spondylus - Santa Marianita, Ecuador;;spondylus - Santa Marianita, Ecuador;0;1;0;0;0;0;2021;;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;90,000;90000.0;0;0;1;1;0;1;0;0;0;90,000;;-1.061836;-80.890102;180000.0;180,000;Terreno;De Venta;spondylus  -  Santa Marianita, Ecuador
1423;65dcf8e47ec1fc8802a82f6c29b2ce3b3a0e4a01---Por Estrenar---San Joaquín, San José - San Joaquìn - San Joaquin - Cuenca, Ecuador;Por Estrenar;San Joaquín, San José - San Joaquìn - San Joaquin - Cuenca, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,551;1551.0;0;0;0;1;0;0;0;0;0;1,551;;-2.883217;-79.070942;175000.0;175,000;Terreno;De Venta;San Joaquín, San José  - San Joaquìn  - San Joaquin  -  Cuenca, Ecuador
1424;1af14ddfba7280dde6fd4650c980b91125fd453c------Panamericana E-35 - LATACUNGA - Latacunga, Ecuador;;Panamericana E-35 - LATACUNGA - Latacunga, Ecuador;0;0;1;0;1;0;2021;;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14,319;14319.0;1;0;0;1;0;0;0;0;0;14,319;;-0.951432;-78.654213;172500.0;172,500;Terreno;De Venta;Panamericana E-35  - LATACUNGA  -  Latacunga, Ecuador
1425;65a7bcbf6ba6e86616231f62ac8f2a716b5fb530------QUITO EJE TRANSVERSAL - NAYON - Nayon - Quito, Ecuador;;QUITO EJE TRANSVERSAL - NAYON - Nayon - Quito, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,200;1200.0;0;0;0;0;0;0;0;0;0;1,200;;-0.159777;-78.433338;0.0;Solicitar entrevista;Terreno;De Venta;QUITO EJE TRANSVERSAL  - NAYON  - Nayon  -  Quito, Ecuador
1426;b55d6861c78869342850e4d50f01ec8ac8543ec8------ROSA ZARATE Y AVENIDA OSWALDO GUAYASAMIN - TUMBACO TOLA GRANDE - Tola Grande - Tumbaco, Ecuador;;ROSA ZARATE Y AVENIDA OSWALDO GUAYASAMIN - TUMBACO TOLA GRANDE - Tola Grande - Tumbaco, Ecuador;0;0;0;0;0;0;2010;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1250.0;0;0;0;1;0;0;0;0;0;1,250;;-0.210107;-78.385654;172000.0;172,000;Terreno;De Venta;ROSA ZARATE Y AVENIDA OSWALDO GUAYASAMIN  - TUMBACO TOLA GRANDE  - Tola Grande  -  Tumbaco, Ecuador
1427;415ac243376247337b1e51ca84be7fc4f89424cb------LOTE 6 10 DE DICIEMBRE - Inchalillo - Sangolqui, Ecuador;;LOTE 6 10 DE DICIEMBRE - Inchalillo - Sangolqui, Ecuador;0;0;0;0;0;0;2000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,700;1700.0;0;0;0;0;0;0;0;0;0;1,700;;-0.34984371238;-78.440752029419;170000.0;170,000;Terreno;De Venta;LOTE 6 10 DE DICIEMBRE  - Inchalillo  -  Sangolqui, Ecuador
1428;0605991fd1ce158afc632207b578a089319afddb---Por Estrenar---s/n De Los Aguacates - Angamarca Alta - Angamarca B - Alangasi, Ecuador;Por Estrenar;s/n De Los Aguacates - Angamarca Alta - Angamarca B - Alangasi, Ecuador;0;1;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1,700;1700.0;0;0;0;1;0;0;1;0;0;1,700;;-0.299548;-78.420494;170000.0;170,000;Terreno;De Venta;s/n De Los Aguacates  - Angamarca Alta  - Angamarca B  -  Alangasi, Ecuador
1429;977a919a97e44a8946fca0fa01efb9ec229eb60c------S/N - ALANGASI - La Concepcion - Alangasi, Ecuador;;S/N - ALANGASI - La Concepcion - Alangasi, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,470;4470.0;0;0;0;0;0;0;0;0;0;4,470;;-0.308318;-78.415161;169000.0;169,000;Terreno;De Venta;S/N  - ALANGASI  - La Concepcion  -  Alangasi, Ecuador
1430;9251b7c706d849f2192d9d0fbc6743a4964f252d------Calle Macas y Portoviejo - Riobamba, Ecuador;;Calle Macas y Portoviejo - Riobamba, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;930.0;0;0;0;0;0;0;0;0;0;930;;-1.67083;-78.64861;167000.0;167,000;Terreno;De Venta;Calle Macas y Portoviejo  -  Riobamba, Ecuador
1431;759359c0d2c01eb989f7cf929264fca1c0637748------Ciudadela los Shyris - Riobamba, Ecuador;;Ciudadela los Shyris - Riobamba, Ecuador;0;0;0;0;0;0;2018;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;930;930.0;0;0;0;0;0;0;0;0;0;930;;0.0;0.0;167000.0;167,000;Terreno;De Venta;Ciudadela los Shyris  -  Riobamba, Ecuador
1432;afff5f15c712b8bc863c53c983541fc1e0af231a------Galo Sandoval - El Quinche, Ecuador;;Galo Sandoval - El Quinche, Ecuador;0;0;0;0;0;0;2021;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,000;3000.0;0;0;0;0;0;0;0;0;0;3,000;;-0.128703009135;-78.289346694946;165000.0;165,000;Terreno;De Venta;Galo Sandoval  -  El Quinche, Ecuador
1433;f505957c496bfb366253a4cd35d7463083ac6f0e------Tocachi - Tocachi - Tocachi, Ecuador;;Tocachi - Tocachi - Tocachi, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,613.45;16613.45;0;0;0;0;0;0;0;0;0;16,613.45;;0.041304;-78.29432;160000.0;160,000;Terreno;De Venta;Tocachi  - Tocachi  -  Tocachi, Ecuador
1434;9b41029b751cc4c06b0e8eaf64cf30dcf26c4349------Calle 10 de Agosto entre Puruha y Cuba - Riobamba, Ecuador;;Calle 10 de Agosto entre Puruha y Cuba - Riobamba, Ecuador;0;0;0;0;0;0;2000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;400.0;0;0;0;0;0;0;0;0;0;400;;0.0;0.0;160000.0;160,000;Terreno;De Venta;Calle 10 de Agosto entre Puruha y Cuba  -  Riobamba, Ecuador
1435;c20007405034cffa32de4ead1ef28b58aa4ed966------Otto Arosemena Gómez - Otto Arosemena Gómez - Conocoto - Quito, Ecuador;;Otto Arosemena Gómez - Otto Arosemena Gómez - Conocoto - Quito, Ecuador;0;0;0;0;0;0;2021;;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1,373.29;1373.29;1;0;0;1;0;1;0;0;0;1,373.29;;-0.25802;-78.488824;160000.0;160,000;Terreno;De Venta;Otto Arosemena Gómez  - Otto Arosemena Gómez  - Conocoto  -  Quito, Ecuador
1436;5d130d240a798e7f5d6372c88420b5772619e89b------Manta - San Mateo - Manta, Ecuador;;Manta - San Mateo - Manta, Ecuador;0;0;1;0;1;0;2017;;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;853.58;853.58;1;0;0;1;0;1;0;0;0;853.58;;-1.117994;-80.545392;160000.0;160,000;Terreno;De Venta;Manta  - San Mateo  -  Manta, Ecuador
1437;22f68c4831fb2b721f1bdab27baf5306c4f71864------Av. Enrique Arizaga Toral - San Joaquin, Calle S/N y Av. Enrique Arizaga Toral - San Joaquin - Cuenca, Ecuador;;Av. Enrique Arizaga Toral - San Joaquin, Calle S/N y Av. Enrique Arizaga Toral - San Joaquin - Cuenca, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;974;974.0;0;0;0;1;0;0;0;0;0;974;;-2.886483;-79.068586;159000.0;159,000;Terreno;De Venta;Av. Enrique Arizaga Toral  - San Joaquin, Calle S/N y Av. Enrique Arizaga Toral  - San Joaquin  -  Cuenca, Ecuador
1438;5f7451afcb49ac55a379063406e202c9a802eb94------San Joaquin, San Jose - San Joaquin, Calle S/N y Av. Enrique Arizaga Toral - San Joaquin - Cuenca, Ecuador;;San Joaquin, San Jose - San Joaquin, Calle S/N y Av. Enrique Arizaga Toral - San Joaquin - Cuenca, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;974;974.0;0;0;0;0;0;0;0;0;0;974;;-2.888412;-79.070543;159000.0;159,000;Terreno;De Venta;San Joaquin, San Jose  - San Joaquin, Calle S/N y Av. Enrique Arizaga Toral  - San Joaquin  -  Cuenca, Ecuador
1439;dc43ba57dc26749ab11e7457430281e0f9c05c9a------Eugenio Espejo y Calder`n - ALANGASI, IGLESIA SHORTAN - Angamarca B - Alangasi, Ecuador;;Eugenio Espejo y Calder`n - ALANGASI, IGLESIA SHORTAN - Angamarca B - Alangasi, Ecuador;0;0;0;0;0;0;2005;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1213.0;0;0;0;0;0;0;0;0;0;1,213;;-0.310053;-78.411467;155000.0;155,000;Terreno;De Venta;Eugenio Espejo y Calder`n  - ALANGASI, IGLESIA SHORTAN  - Angamarca B  -  Alangasi, Ecuador
1440;2a4251b47283c86ab7496ab93771e86e04b78189------OE3-633 San Francisco de Paula - La Libertad Alta - Conocoto - Quito, Ecuador;;OE3-633 San Francisco de Paula - La Libertad Alta - Conocoto - Quito, Ecuador;0;0;0;0;0;0;2021;180.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,500;1500.0;0;0;0;0;0;0;0;0;0;1,500;;-0.275692;-78.482204;153000.0;153,000;Terreno;De Venta;OE3-633 San Francisco de Paula  - La Libertad Alta  - Conocoto  -  Quito, Ecuador
1441;12a31e79e4dcffb23d1802d1ae474e667e51cdec------San Antonio, Ecuador;;San Antonio, Ecuador;0;0;0;0;0;0;2019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3800.0;0;0;0;0;0;0;0;0;0;3,800;;-0.066222;-78.465973;152000.0;152,000;Terreno;De Venta;San Antonio, Ecuador
1442;83dfa446bfa809554869f3127bb46067f5a4027a------Calle A - La Esperanza - La Esperanza - El Quinche, Ecuador;;Calle A - La Esperanza - La Esperanza - El Quinche, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,003;2003.0;0;0;0;0;0;0;0;0;0;2,003;;-0.090809;-78.297638;150000.0;150,000;Terreno;De Venta;Calle A  - La Esperanza  - La Esperanza  -  El Quinche, Ecuador
1443;17798071de50de99a8c7094468a91565e985b1d0------SN Calle C. San Carlos - MARIANAS, LA TOLA, CALDERÓN - La Tola - Calderon (Carapungo), Ecuador;;SN Calle C. San Carlos - MARIANAS, LA TOLA, CALDERÓN - La Tola - Calderon (Carapungo), Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1890.0;0;0;0;0;0;0;0;0;0;1,890;;0.0;0.0;149500.0;149,500;Terreno;De Venta;SN Calle C. San Carlos  - MARIANAS, LA TOLA, CALDERÓN  - La Tola  -  Calderon (Carapungo), Ecuador
1444;3d071b6bbcac4e33c8127554dad64a02e139c01f------S\N Guayas - Troncal de la sierra y Guayas - Lomas De La Concepcion - Alangasi, Ecuador;;S\N Guayas - Troncal de la sierra y Guayas - Lomas De La Concepcion - Alangasi, Ecuador;0;0;0;0;0;0;2021;;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;4512.0;0;0;0;1;0;1;0;0;0;4,512;;-0.325015;-78.409178;149000.0;149,000;Terreno;De Venta;S\N Guayas  - Troncal de la sierra y Guayas  - Lomas De La Concepcion  -  Alangasi, Ecuador
1445;36dae647de6b438a25fade0b16b080b3467fecc8---Por Estrenar---SANTA RITA - SUR DE QUITO - Santa Rita - Solanda, Ecuador;Por Estrenar;SANTA RITA - SUR DE QUITO - Santa Rita - Solanda, Ecuador;0;1;0;0;0;0;2019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;450;450.0;0;0;0;0;0;0;0;0;0;450;;-0.272501;-78.548844;148000.0;148,000;Terreno;De Venta;SANTA RITA  - SUR DE QUITO  - Santa Rita  -  Solanda, Ecuador
1446;1bc6f6da2764adf62a06b9ef4001342caadd4121---Usada---URBANIZACION VISTA VERDE - GUAYLLABAMBA VISTA VERDE - Villacis - Guayllabamba, Ecuador;Usada;URBANIZACION VISTA VERDE - GUAYLLABAMBA VISTA VERDE - Villacis - Guayllabamba, Ecuador;0;0;0;0;0;0;2015;350.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;3;33;5;0;0;0;0;0;0;0;1,602;350.0;0;0;0;0;0;0;4;3;33;350;;-0.056391;-78.306341;147000.0;147,000;Quinta;De Venta;URBANIZACION VISTA VERDE  - GUAYLLABAMBA VISTA VERDE  - Villacis  -  Guayllabamba, Ecuador
1447;30a7932697e2a6830288a2ef2db5a8a0298f4fb2---En Construcción / En Planos---Calle N6 Ignacio de Quezada - Ignacio de Quezada y Jose Maria Maisa - Jose Maria V. Ibarra - Conocoto, Ecuador;En Construcción / En Planos;Calle N6 Ignacio de Quezada - Ignacio de Quezada y Jose Maria Maisa - Jose Maria V. Ibarra - Conocoto, Ecuador;0;0;0;0;0;0;2017;360.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1,012;360.0;0;0;0;1;0;0;0;0;0;360;En Construcción / En Planos;-0.275533;-78.50104;140000.0;140,000;Terreno;De Venta;Calle N6 Ignacio de Quezada  - Ignacio de Quezada y Jose Maria Maisa  - Jose Maria V. Ibarra  -  Conocoto, Ecuador
1448;f69646f284e66af6fa4c3e1094a6f0f379c38a2a---Por Estrenar---SN VIA SAN MATEO - CIUDAD DEL MAR - Manta Beach - Manta, Ecuador;Por Estrenar;SN VIA SAN MATEO - CIUDAD DEL MAR - Manta Beach - Manta, Ecuador;1;0;0;0;0;0;2021;;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;510;510.0;1;0;1;1;0;1;0;0;0;510;;-0.957955;-80.78702;140000.0;140,000;Terreno;De Venta;SN VIA SAN MATEO  - CIUDAD DEL MAR  - Manta Beach  -  Manta, Ecuador
1449;647d02c9b6228c822fc8db31890e87e3faff83ba------Oe3J - PONCEANO - La Delicia - Ponceano, Ecuador;;Oe3J - PONCEANO - La Delicia - Ponceano, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;379.0;0;0;0;1;0;0;0;0;0;379;;-0.068181;-78.463166;140000.0;140,000;Terreno;De Venta;Oe3J  - PONCEANO  - La Delicia  -  Ponceano, Ecuador
1450;ef776e3bccf8548a9cced20469beb524b97bfe6b------Chimborazo - Empleados DAC - Tababela, Ecuador;;Chimborazo - Empleados DAC - Tababela, Ecuador;0;0;0;0;0;0;2000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,000;2000.0;0;0;0;0;0;0;0;0;0;2,000;;-0.15578;-78.343702;140000.0;140,000;Terreno;De Venta;Chimborazo  - Empleados DAC  -  Tababela, Ecuador
1451;9400749ce6e367244f2df9a953d7602687d22507------E4 - Piocazá - Sta. Rosa Argelia - La Argelia, Ecuador;;E4 - Piocazá - Sta. Rosa Argelia - La Argelia, Ecuador;0;0;1;0;1;0;2000;321.0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;4;8;0;0;0;0;0;0;0;1;838;838.0;1;1;0;1;0;1;0;4;8;838;;-0.288459;-78.473684;139900.0;139,900;Inversión;De Venta;E4  - Piocazá  - Sta. Rosa Argelia  -  La Argelia, Ecuador
1452;11c71c6108572a8eaec97e8b838ebb31c6a17e37------Oe4D - S/N La Macarena III - La Macarena III - Rumiñahui, Ecuador;;Oe4D - S/N La Macarena III - La Macarena III - Rumiñahui, Ecuador;1;0;1;0;1;0;1996;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1913.0;0;0;0;0;0;1;0;0;0;1,913;;-0.290579;-78.491435;138000.0;138,000;Terreno;De Venta;Oe4D - S/N La Macarena III  - La Macarena III  -  Rumiñahui, Ecuador
1453;20760bc2857aeaacf8bc7e1bf2319721af19e2be------1870 PARROQ. 7 DE OCTUBRE Y DECIMA - AV. WALTER ANDRADE, FRENTE AL GUAYACAN - Quevedo, Ecuador;;1870 PARROQ. 7 DE OCTUBRE Y DECIMA - AV. WALTER ANDRADE, FRENTE AL GUAYACAN - Quevedo, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;300.0;0;0;0;0;0;0;0;0;0;300;;-1.045724504135;-79.479668140411;138000.0;138,000;Terreno;De Venta;1870 PARROQ. 7 DE OCTUBRE Y DECIMA  - AV. WALTER ANDRADE, FRENTE AL GUAYACAN  -  Quevedo, Ecuador
1454;7bc0d246a9a94c34d97c54683e1c1c4c2f7caedd------ecuador - URBANIZACION LAS CRUCITAS - Machala, Ecuador;;ecuador - URBANIZACION LAS CRUCITAS - Machala, Ecuador;0;0;1;0;0;0;2015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;499.0;0;0;0;0;0;0;0;0;0;499;;-3.258057;-79.967836;137000.0;137,000;Terreno;De Venta;URBANIZACION LAS CRUCITAS  - URBANIZACION  LAS CRUCITAS  -  Machala, Ecuador
1455;1a74a3d3991ce2aa5f18af3f5c3fe9291f52d449---Por Estrenar---S/N Calle 13 - Calle 13 - Carmen Bajo - Llano Chico, Ecuador;Por Estrenar;S/N Calle 13 - Calle 13 - Carmen Bajo - Llano Chico, Ecuador;0;0;1;0;1;0;2020;;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1,901;1901.0;1;0;0;1;0;0;0;0;0;1,901;;-0.12056;-78.457972;136000.0;136,000;Terreno;De Venta;S/N Calle 13  - Calle 13  - Carmen Bajo  -  Llano Chico, Ecuador
1456;ac25377505f5fd83cc8518d8535ff3a3d3bd517f------Ciudad de Luz - Playa alta - Santa Marianita, Ecuador;;Ciudad de Luz - Playa alta - Santa Marianita, Ecuador;0;0;1;0;1;0;2000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;;750.0;0;0;0;1;0;1;0;0;0;750;;-0.991638;-80.854;135000.0;135,000;Terreno;De Venta;Ciudad de Luz  - Playa alta  -  Santa Marianita, Ecuador
